1.948621869087219238e-01 7.095630764961242676e-01 -9.867477416992187500e-01 -8.334026932716369629e-01
8.237401247024536133e-01 2.109541147947311401e-01 5.754857063293457031e-01 4.156767427921295166e-01
1.632309108972549438e-01 -1.270464360713958740e-01 -6.258972734212875366e-02 3.358751535415649414e-01
-9.713177680969238281e-01 -2.987498342990875244e-01 4.967851042747497559e-01 9.955447912216186523e-01
2.074694037437438965e-01 -4.629008844494819641e-02 2.076249122619628906e-01 3.121843039989471436e-01
4.489418864250183105e-01 9.076097607612609863e-02 5.188043117523193359e-01 5.407930612564086914e-01
-1.023604422807693481e-01 5.813252329826354980e-01 -5.442434549331665039e-01 6.070559024810791016e-01
2.190681546926498413e-01 1.372483670711517334e-01 5.979081392288208008e-01 6.603925824165344238e-01
2.060328377410769463e-03 -3.270598649978637695e-01 2.591590285301208496e-01 3.378660976886749268e-01
-1.628240011632442474e-02 -3.437995612621307373e-01 3.225166797637939453e-01 1.127692833542823792e-01
2.977921962738037109e-01 1.144401133060455322e-01 2.332578897476196289e-01 -1.078205183148384094e-01
9.496014714241027832e-01 2.667495906352996826e-01 4.282870590686798096e-01 8.370325565338134766e-01
-3.605466485023498535e-01 1.568895131349563599e-01 2.179298847913742065e-01 9.378241896629333496e-01
-1.249484196305274963e-01 6.923666596412658691e-02 3.797959536314010620e-02 5.666215419769287109e-01
-6.989499330520629883e-01 -3.395799696445465088e-01 -3.527974784374237061e-01 2.590401470661163330e-01
4.105999469757080078e-01 4.334892928600311279e-01 -7.519190907478332520e-01 2.054611686617136002e-03
-7.991787791252136230e-02 -1.129584535956382751e-01 2.897908985614776611e-01 2.575703561305999756e-01
-3.337738811969757080e-01 -3.149220645427703857e-01 -3.807867169380187988e-01 3.222493827342987061e-01
-5.723471641540527344e-01 -2.642979025840759277e-01 -4.003648459911346436e-01 3.957661241292953491e-02
-1.908243745565414429e-01 -1.216668915003538132e-02 -3.347012996673583984e-01 7.850953191518783569e-02
-2.516649365425109863e-01 -6.320573091506958008e-01 2.266562879085540771e-01 9.973137974739074707e-01
9.931985139846801758e-01 -7.466568946838378906e-01 -9.018870592117309570e-01 9.683964848518371582e-01
1.816333234310150146e-01 1.822181344032287598e-01 -2.231136411428451538e-01 1.288226842880249023e-01
-2.537768483161926270e-01 7.725664377212524414e-01 -6.368460059165954590e-01 -3.646448627114295959e-02
-2.057194262742996216e-01 -1.117398440837860107e-01 -2.282570451498031616e-01 2.776854932308197021e-01
-3.145949542522430420e-01 -6.672723293304443359e-01 -2.765477001667022705e-01 -4.159125089645385742e-01
4.934342950582504272e-02 7.076717168092727661e-02 3.253981173038482666e-01 3.370305001735687256e-01
1.955814510583877563e-01 -5.828247405588626862e-03 4.533292651176452637e-01 -7.129211425781250000e-01
-2.547130286693572998e-01 -5.338069200515747070e-01 1.556686908006668091e-01 -7.139494419097900391e-01
4.803347587585449219e-01 6.720365285873413086e-01 5.779994726181030273e-01 1.266247034072875977e-01
4.122053086757659912e-01 1.854883432388305664e-01 -9.883314967155456543e-01 9.984388947486877441e-01
-7.068008184432983398e-01 -2.274924069643020630e-01 -3.769387900829315186e-01 -3.623781800270080566e-01
-3.763588890433311462e-02 4.519141018390655518e-01 6.486305594444274902e-01 -1.202441379427909851e-01
-3.286647498607635498e-01 1.103160604834556580e-01 9.916966408491134644e-02 4.136863648891448975e-01
-3.335873186588287354e-01 2.448953501880168915e-02 6.096423864364624023e-01 3.904997706413269043e-01
-5.665341615676879883e-01 -5.156732797622680664e-01 -1.840502470731735229e-01 7.603701949119567871e-02
-8.607787489891052246e-01 5.980795025825500488e-01 9.987782239913940430e-01 -6.250911951065063477e-01
4.826499521732330322e-01 -4.370528459548950195e-01 9.566503167152404785e-01 -2.267800122499465942e-01
7.689458131790161133e-01 -1.256360299885272980e-02 -2.934068441390991211e-01 4.638880491256713867e-03
-2.018849402666091919e-01 4.594202339649200439e-01 9.973523765802383423e-02 5.641404986381530762e-01
1.750967502593994141e-01 8.624952435493469238e-01 8.466667532920837402e-01 5.012070536613464355e-01
-3.453066051006317139e-01 -2.113891839981079102e-01 -3.821311518549919128e-02 6.775867938995361328e-01
-8.311452865600585938e-01 2.848357558250427246e-01 5.203301906585693359e-01 -3.667809441685676575e-02
-4.766240417957305908e-01 1.315753161907196045e-01 -1.635271757841110229e-01 -4.951116442680358887e-01
-5.848222970962524414e-01 2.378794178366661072e-02 4.419377446174621582e-01 3.382617533206939697e-01
-6.819429993629455566e-01 1.330080926418304443e-01 -2.636417150497436523e-01 -3.119368292391300201e-02
-9.986796379089355469e-01 -1.117681413888931274e-01 -7.028125524520874023e-01 -4.459280148148536682e-02
-7.160851955413818359e-01 -5.162537470459938049e-02 1.408659573644399643e-02 1.853053718805313110e-01
-1.752170920372009277e-01 -1.526183784008026123e-01 -6.294177174568176270e-01 1.282956898212432861e-01
3.595204055309295654e-01 4.543650522828102112e-02 -1.299453377723693848e-01 -3.414497673511505127e-01
-6.643371582031250000e-01 3.849254846572875977e-01 7.744088023900985718e-02 4.915644228458404541e-01
