-2.108730971813201904e-01 9.885064959526062012e-01 -5.244454741477966309e-01 -2.214086949825286865e-01 6.433564424514770508e-01 -6.251908540725708008e-01 9.910813570022583008e-01 5.067225098609924316e-01
-3.157039284706115723e-01 2.827468216419219971e-01 2.763985395431518555e-01 -6.917494535446166992e-01 -8.347754925489425659e-02 -5.950782299041748047e-01 9.674898386001586914e-01 1.637274622917175293e-01
-3.285130858421325684e-02 2.913626730442047119e-01 8.320178985595703125e-01 -3.873244225978851318e-01 -2.525886595249176025e-01 4.049933701753616333e-02 4.724114537239074707e-01 -4.219987690448760986e-01
8.551488071680068970e-02 -8.802199363708496094e-01 9.364832043647766113e-01 -9.966658353805541992e-01 -1.093740984797477722e-01 -4.446669816970825195e-01 2.377229742705821991e-02 -8.144910335540771484e-01
2.147203534841537476e-01 4.997371137142181396e-01 3.235246837139129639e-01 3.049696683883666992e-01 -5.305600762367248535e-01 -2.516453862190246582e-01 8.066266775131225586e-01 -6.349183320999145508e-01
-1.616068929433822632e-01 -3.826998770236968994e-01 6.206654906272888184e-01 -4.643367826938629150e-01 -3.046497404575347900e-01 3.858159184455871582e-01 6.540457010269165039e-01 -5.571041107177734375e-01
4.914951324462890625e-01 9.229031801223754883e-01 9.563921689987182617e-01 -4.575595259666442871e-01 2.322928234934806824e-02 2.661846876144409180e-01 4.758276045322418213e-01 -3.402166366577148438e-01
-1.028453633189201355e-01 -2.799409627914428711e-01 7.841686010360717773e-01 -2.036705911159515381e-01 -5.262907147407531738e-01 1.475712656974792480e-01 3.269833326339721680e-01 -6.739156842231750488e-01
-8.376072347164154053e-02 3.256860375404357910e-01 -8.926846086978912354e-02 -4.412809908390045166e-01 -1.820882856845855713e-01 3.457783758640289307e-01 5.961564779281616211e-01 -6.575347185134887695e-01
4.724935889244079590e-01 8.369886875152587891e-01 -2.536423504352569580e-01 1.360801607370376587e-01 3.241904675960540771e-01 6.386244297027587891e-01 5.443894267082214355e-01 -5.874392390251159668e-01
-2.835419774055480957e-01 -1.180644258856773376e-01 8.341135978698730469e-01 5.826373100280761719e-01 5.882105790078639984e-03 6.077151298522949219e-01 8.907439112663269043e-01 -5.494464039802551270e-01
-8.386558890342712402e-01 -7.882922887802124023e-01 9.464787840843200684e-01 -5.344705581665039062e-01 -1.668714433908462524e-01 -4.651768505573272705e-01 6.168032884597778320e-01 2.946772379800677299e-03
-6.783735752105712891e-01 -3.530900925397872925e-02 7.036125063896179199e-01 -6.610903739929199219e-01 -8.201332092285156250e-01 5.668514966964721680e-01 -8.455583453178405762e-01 -2.568302676081657410e-02
1.928277462720870972e-01 -1.162720993161201477e-01 3.686550557613372803e-01 3.721310496330261230e-01 -1.430798918008804321e-01 7.854920625686645508e-01 -6.271504163742065430e-01 -2.755246162414550781e-01
-1.974305659532546997e-01 4.489238262176513672e-01 6.796909123659133911e-02 -6.387491226196289062e-01 -7.206360101699829102e-01 4.960307776927947998e-01 6.423059105873107910e-01 1.125595271587371826e-01
-3.186744451522827148e-01 8.461843132972717285e-01 8.978949785232543945e-01 4.983227849006652832e-01 9.643786549568176270e-01 5.872824192047119141e-01 8.111340552568435669e-02 -5.352658033370971680e-01
6.807979345321655273e-01 6.165221929550170898e-01 5.904955863952636719e-01 3.565742969512939453e-01 -6.380520761013031006e-02 3.999801278114318848e-01 6.207967996597290039e-01 -6.166309118270874023e-01
1.974078416824340820e-01 2.084202319383621216e-01 -7.833449542522430420e-02 8.905857056379318237e-02 -9.301463365554809570e-01 5.567458868026733398e-01 1.265235245227813721e-01 1.648734509944915771e-01
2.426337003707885742e-01 -1.885266155004501343e-01 1.530650407075881958e-01 -2.252721488475799561e-01 -5.807737112045288086e-01 5.755318403244018555e-01 1.181936636567115784e-01 1.751635819673538208e-01
1.929633021354675293e-01 6.237630248069763184e-01 3.089090287685394287e-01 7.822309620678424835e-03 -5.680240392684936523e-01 8.477243185043334961e-01 4.510622620582580566e-01 9.704569727182388306e-02
2.989208102226257324e-01 -3.811961412429809570e-01 9.350802302360534668e-01 -1.222090497612953186e-01 -2.863736450672149658e-01 -4.569244384765625000e-01 -4.992221891880035400e-01 -9.216812252998352051e-01
-9.981909990310668945e-01 6.246222257614135742e-01 -4.988386929035186768e-01 -9.740455746650695801e-01 -8.794795274734497070e-01 -2.580010294914245605e-01 8.552380204200744629e-01 6.546152830123901367e-01
-6.496231257915496826e-02 3.404101431369781494e-01 4.392636120319366455e-01 5.928179621696472168e-01 -2.413928136229515076e-02 3.138361871242523193e-01 -7.076924294233322144e-02 3.403124958276748657e-02
6.605221033096313477e-01 9.835580587387084961e-01 -2.640177011489868164e-01 9.665254354476928711e-01 -5.473217368125915527e-01 -8.056803941726684570e-01 4.074926376342773438e-01 -8.643717169761657715e-01
1.096315681934356689e-02 4.553153812885284424e-01 -2.246582880616188049e-02 -2.388394474983215332e-01 -4.378885626792907715e-01 7.656985521316528320e-01 4.283927083015441895e-01 -3.913506567478179932e-01
7.393814157694578171e-03 4.187368154525756836e-01 -8.868675827980041504e-01 3.007845282554626465e-01 -1.922560334205627441e-01 6.842046380043029785e-01 2.355865538120269775e-01 -2.204863280057907104e-01
2.679313719272613525e-01 2.813694477081298828e-01 7.944781184196472168e-01 5.142600536346435547e-01 -2.396095693111419678e-01 3.744885325431823730e-01 1.167319118976593018e-01 -6.678174734115600586e-01
-9.912244677543640137e-01 -7.235655784606933594e-01 2.489298582077026367e-01 -9.899234771728515625e-01 5.655461549758911133e-01 5.809459686279296875e-01 -9.213384240865707397e-02 5.883207917213439941e-01
4.022175371646881104e-01 -2.230728417634963989e-01 -7.474228143692016602e-01 3.138119354844093323e-02 7.592512965202331543e-01 7.295410633087158203e-01 -7.284834235906600952e-02 -2.056770920753479004e-01
2.218499928712844849e-01 -1.939915269613265991e-01 5.195338129997253418e-01 9.405547380447387695e-01 -8.260312080383300781e-01 -6.448866128921508789e-01 4.066037535667419434e-01 -4.373135864734649658e-01
-5.456558465957641602e-01 -1.965363742783665657e-03 2.256877720355987549e-01 -9.350204467773437500e-01 9.902791976928710938e-01 -5.412168502807617188e-01 3.676574826240539551e-01 -9.829708933830261230e-01
6.390199661254882812e-01 2.520986795425415039e-01 -5.360561609268188477e-01 -5.175351724028587341e-02 -7.597154974937438965e-01 9.310114383697509766e-01 6.160615682601928711e-01 5.540788173675537109e-01
-9.091824889183044434e-01 -7.614685893058776855e-01 9.761495590209960938e-01 -2.468846738338470459e-01 -8.533943295478820801e-01 7.360365390777587891e-01 6.464065313339233398e-01 8.663641214370727539e-01
6.626860499382019043e-01 2.015191912651062012e-01 5.501903295516967773e-01 -1.714222878217697144e-01 -2.789415651932358742e-03 8.184089660644531250e-01 -3.045156598091125488e-01 -4.934667646884918213e-01
