3.406311199069023132e-02 -7.818315029144287109e-01 9.489514231681823730e-01 -2.794451415538787842e-01
-1.912766993045806885e-01 5.608756542205810547e-01 1.496095359325408936e-01 -9.750689268112182617e-01
6.468154489994049072e-02 7.237063646316528320e-01 2.614198923110961914e-01 -3.569833338260650635e-01
1.017732080072164536e-02 9.659070372581481934e-01 -9.927167296409606934e-01 -9.568959474563598633e-01
-2.332021445035934448e-01 1.607402712106704712e-01 3.618975356221199036e-02 -7.990871369838714600e-02
2.910566627979278564e-01 6.148375272750854492e-01 -1.811009049415588379e-01 1.290119737386703491e-01
5.638546347618103027e-01 9.330828189849853516e-01 4.275852739810943604e-01 -3.089607656002044678e-01
2.516082823276519775e-01 5.547276735305786133e-01 -5.217915773391723633e-01 1.967932581901550293e-01
-1.251353174448013306e-01 4.795735180377960205e-01 1.662835329771041870e-01 4.762431234121322632e-02
-2.943956851959228516e-01 3.455829620361328125e-01 3.512416183948516846e-01 -1.841486617922782898e-02
-7.575526237487792969e-01 1.748783141374588013e-01 -1.670137643814086914e-01 -2.744507789611816406e-01
5.336651802062988281e-01 7.971045374870300293e-01 -9.421436488628387451e-02 -9.184815883636474609e-01
9.974704384803771973e-01 2.112979441881179810e-01 -6.409914046525955200e-02 -3.814336657524108887e-01
3.075006306171417236e-01 4.038685858249664307e-01 -3.548766076564788818e-01 -1.761013120412826538e-01
4.654751121997833252e-01 2.400393784046173096e-01 -8.434445410966873169e-02 -1.610065549612045288e-01
-9.151555299758911133e-01 6.391153335571289062e-01 6.137654781341552734e-01 -3.090366423130035400e-01
1.995419384911656380e-03 2.036573439836502075e-01 2.286792248487472534e-01 -4.885871708393096924e-02
5.832222700119018555e-01 7.909386418759822845e-03 2.550503611564636230e-01 -1.181398108601570129e-01
3.214774429798126221e-01 -3.367044776678085327e-02 1.113520562648773193e-01 -2.255816161632537842e-01
2.103410512208938599e-01 3.682631999254226685e-02 -2.726782858371734619e-01 -2.367464751005172729e-01
-8.448182344436645508e-01 8.644550442695617676e-01 -3.222051262855529785e-01 -8.991200923919677734e-01
9.964630603790283203e-01 -7.156948000192642212e-02 6.627733707427978516e-01 -9.887326955795288086e-01
-2.865953147411346436e-01 2.385663688182830811e-01 -4.274180829524993896e-01 -4.927077889442443848e-01
2.448903024196624756e-01 -1.185436919331550598e-01 6.491819620132446289e-01 -3.260526359081268311e-01
4.094688296318054199e-01 1.444262117147445679e-01 -8.171723037958145142e-02 4.584208596497774124e-03
-9.605716168880462646e-02 -1.697490364313125610e-01 -2.054992616176605225e-01 3.922759294509887695e-01
-3.951496258378028870e-02 2.809186577796936035e-01 -7.396814227104187012e-02 -1.504964232444763184e-01
-6.729296445846557617e-01 -2.791858613491058350e-01 2.580704092979431152e-01 9.984672069549560547e-01
-1.631024628877639771e-01 -3.826856017112731934e-01 -1.188083812594413757e-01 6.112455129623413086e-01
6.548379361629486084e-02 -1.767493188381195068e-01 3.827392160892486572e-01 -5.458822250366210938e-01
-4.506540596485137939e-01 9.958996772766113281e-01 8.887356519699096680e-01 -9.918079972267150879e-01
6.145291402935981750e-02 -5.101037621498107910e-01 2.152455002069473267e-01 2.359907142817974091e-02
4.166084229946136475e-01 -2.600333690643310547e-01 -6.764248013496398926e-01 -9.324598312377929688e-01
6.314466595649719238e-01 1.492396742105484009e-01 -4.152987003326416016e-01 -1.940032541751861572e-01
2.327984422445297241e-01 7.611306756734848022e-02 -6.292704343795776367e-01 6.503917276859283447e-02
9.260793030261993408e-02 1.008004043251276016e-02 -2.993929684162139893e-01 7.982248067855834961e-02
3.094599843025207520e-01 -9.912341237068176270e-01 -2.176887094974517822e-01 -2.744595706462860107e-01
2.128804922103881836e-01 -1.100389957427978516e-01 -9.930864572525024414e-01 -2.448476478457450867e-02
-9.229524731636047363e-01 8.874033093452453613e-01 1.461278498172760010e-01 -4.476956725120544434e-01
7.504467964172363281e-01 9.704970568418502808e-02 -1.415676176548004150e-01 -8.480216562747955322e-02
6.963977813720703125e-01 -2.080035805702209473e-01 -3.199808001518249512e-01 -9.976773262023925781e-01
4.410896599292755127e-01 5.057255029678344727e-01 5.215979740023612976e-02 -2.753317952156066895e-01
7.626454234123229980e-01 -3.129835426807403564e-01 -9.819573760032653809e-01 -2.708916664123535156e-01
-9.086289256811141968e-02 -1.565443277359008789e-01 1.858000755310058594e-01 1.804979294538497925e-01
1.688222587108612061e-01 3.248114138841629028e-02 -6.452364921569824219e-01 -2.010201066732406616e-01
2.488004714250564575e-01 -1.027887314558029175e-01 -4.435076713562011719e-01 -3.713760077953338623e-01
9.930146336555480957e-01 8.932795375585556030e-02 3.003773465752601624e-02 7.831445932388305664e-01
1.709161251783370972e-01 1.605153083801269531e-01 1.956230998039245605e-01 -4.095266461372375488e-01
4.492042958736419678e-01 -1.308101564645767212e-01 2.300457842648029327e-02 -4.688366949558258057e-01
-6.298512816429138184e-01 4.552889466285705566e-01 2.137180268764495850e-01 -3.796711862087249756e-01
-7.069916725158691406e-01 7.065556645393371582e-01 1.650062203407287598e-01 3.156610429286956787e-01
