-1.678248047828674316e-01 6.056812405586242676e-01 -8.556106090545654297e-01
2.215354889631271362e-01 -7.762156426906585693e-02 -5.107702612876892090e-01
1.694923788309097290e-01 -8.091130107641220093e-02 1.635752804577350616e-02
9.976804852485656738e-01 -1.245312113314867020e-02 2.327763661742210388e-02
1.105109676718711853e-01 1.433382481336593628e-01 -1.067422479391098022e-01
2.842366695404052734e-01 -7.649943977594375610e-02 -2.681863121688365936e-02
6.632862091064453125e-01 -9.479665756225585938e-01 -4.075981676578521729e-01
4.221599400043487549e-01 -4.495724141597747803e-01 1.294697970151901245e-01
3.261893391609191895e-01 4.730940237641334534e-02 1.879183202981948853e-02
5.982527732849121094e-01 -8.824846893548965454e-02 -1.602346301078796387e-01
2.641266584396362305e-01 3.781034052371978760e-01 -2.434543073177337646e-01
3.494969904422760010e-01 -3.066657781600952148e-01 1.829366087913513184e-01
8.079404830932617188e-01 -9.035883545875549316e-01 5.559172630310058594e-01
2.884901762008666992e-01 -2.833344042301177979e-01 6.601179391145706177e-02
5.268623307347297668e-02 -2.194733619689941406e-01 -9.110794402658939362e-03
6.686081886291503906e-01 -4.283984005451202393e-01 -6.323529481887817383e-01
1.064006388187408447e-01 2.150910943746566772e-01 -6.739738583564758301e-02
-2.489228099584579468e-01 3.488706797361373901e-02 1.457019895315170288e-01
-6.641819141805171967e-03 -3.395801484584808350e-01 1.983402967453002930e-01
6.594733800739049911e-03 -4.231454133987426758e-01 -1.629399508237838745e-01
9.733356833457946777e-01 1.193544343113899231e-01 7.829309105873107910e-01
-5.808575153350830078e-01 -4.403265565633773804e-02 -5.690543055534362793e-01
3.937158733606338501e-02 -7.968434691429138184e-02 -1.306644976139068604e-01
-2.648541331291198730e-01 -3.997514545917510986e-01 -7.623287439346313477e-01
1.057340651750564575e-01 -2.416330873966217041e-01 2.317097224295139313e-02
-5.693238228559494019e-02 6.394144296646118164e-01 8.749601244926452637e-02
1.327606588602066040e-01 -3.456829860806465149e-02 -1.103515829890966415e-02
-2.101971581578254700e-02 -2.127700150012969971e-01 9.986679553985595703e-01
5.757049843668937683e-02 4.210544526576995850e-01 4.949670433998107910e-01
-8.123139292001724243e-02 7.687217742204666138e-02 -1.314502060413360596e-01
9.994006156921386719e-01 -2.672380767762660980e-02 -6.767530441284179688e-01
-2.742535769939422607e-01 -5.099910497665405273e-01 -1.629058867692947388e-01
-3.753111660480499268e-01 -9.988733530044555664e-01 2.635997831821441650e-01
3.137113749980926514e-01 -5.637309551239013672e-01 -1.024291217327117920e-01
2.015067189931869507e-01 3.743916458915919065e-04 -7.476531714200973511e-02
6.440230458974838257e-02 2.304968684911727905e-01 1.131602898240089417e-01
-9.925857782363891602e-01 5.378938913345336914e-01 4.435468912124633789e-01
4.763479232788085938e-01 9.892346262931823730e-01 2.607631385326385498e-01
7.518291473388671875e-01 -2.659062147140502930e-01 -4.546201527118682861e-01
1.467219442129135132e-01 -6.892983317375183105e-01 7.560744136571884155e-02
-3.639906942844390869e-01 -9.590896964073181152e-01 -8.046352118253707886e-02
2.654680311679840088e-01 -8.476771414279937744e-02 1.571933925151824951e-01
-2.780466340482234955e-02 -9.665845036506652832e-01 4.912206530570983887e-01
-2.760485187172889709e-02 4.087800085544586182e-01 -3.521454632282257080e-01
1.030945852398872375e-01 -2.918537855148315430e-01 -1.527428179979324341e-01
-3.023832477629184723e-02 -3.681827187538146973e-01 -2.342021614313125610e-01
-1.857953816652297974e-01 1.494032889604568481e-01 6.475772857666015625e-01
7.711745798587799072e-02 -2.510558962821960449e-01 -4.159002602100372314e-01
-2.346311509609222412e-02 -2.186097651720046997e-01 1.370052397251129150e-01
4.456631541252136230e-01 -1.233130916953086853e-01 -3.038008809089660645e-01
3.384488821029663086e-01 -8.192434906959533691e-01 -1.532521694898605347e-01
