2.039752304553985596e-01 6.529550552368164062e-01 -9.825090169906616211e-01 -7.944251894950866699e-01
7.868034243583679199e-01 1.387814283370971680e-01 5.418863296508789062e-01 4.385670125484466553e-01
1.567139625549316406e-01 -1.168068721890449524e-01 -2.624971792101860046e-02 3.526956439018249512e-01
-9.456114768981933594e-01 -3.064948022365570068e-01 5.210341215133666992e-01 9.950938820838928223e-01
1.968500167131423950e-01 -8.216504007577896118e-02 2.325000613927841187e-01 3.057816326618194580e-01
4.019445776939392090e-01 4.750151187181472778e-02 4.592476189136505127e-01 5.128186941146850586e-01
-1.250428706407546997e-01 4.933731555938720703e-01 -5.227625966072082520e-01 6.016819477081298828e-01
2.230270206928253174e-01 7.143338769674301147e-02 5.581684112548828125e-01 6.389057636260986328e-01
-3.211431438103318214e-03 -3.148809969425201416e-01 2.575201690196990967e-01 3.169741332530975342e-01
1.370429899543523788e-02 -3.279156088829040527e-01 3.187943398952484131e-01 1.470320522785186768e-01
3.090900182723999023e-01 5.612804368138313293e-02 2.016394734382629395e-01 -5.357182025909423828e-02
9.167338013648986816e-01 2.383310496807098389e-01 4.465706050395965576e-01 8.475856781005859375e-01
-3.119358122348785400e-01 1.021264865994453430e-01 1.852854937314987183e-01 9.068635702133178711e-01
-1.162334233522415161e-01 2.952771261334419250e-02 4.645348712801933289e-02 5.691876411437988281e-01
-6.646062731742858887e-01 -3.830844759941101074e-01 -2.936907708644866943e-01 2.806254327297210693e-01
4.079897105693817139e-01 4.021555483341217041e-01 -7.334362864494323730e-01 4.415508732199668884e-02
-4.168942570686340332e-02 -1.244131550192832947e-01 2.457144707441329956e-01 2.826870977878570557e-01
-3.140300512313842773e-01 -3.060495853424072266e-01 -3.197882473468780518e-01 3.007284700870513916e-01
-5.172442197799682617e-01 -2.717519998550415039e-01 -3.671611547470092773e-01 8.347689360380172729e-02
-1.729938387870788574e-01 -4.777969792485237122e-02 -3.023549020290374756e-01 1.116066798567771912e-01
-2.324280887842178345e-01 -5.915021896362304688e-01 1.949496269226074219e-01 9.960735440254211426e-01
9.885592460632324219e-01 -7.134647369384765625e-01 -9.092977046966552734e-01 9.752585291862487793e-01
1.367947012186050415e-01 3.982631117105484009e-02 -2.365514338016510010e-01 1.788189262151718140e-01
-2.126886993646621704e-01 7.339465618133544922e-01 -6.175752282142639160e-01 1.536337006837129593e-02
-2.006836831569671631e-01 -1.392814368009567261e-01 -1.845737546682357788e-01 3.083099126815795898e-01
-2.411769479513168335e-01 -6.233838796615600586e-01 -2.476978152990341187e-01 -3.158242404460906982e-01
5.949736386537551880e-02 2.123548462986946106e-02 3.190350234508514404e-01 3.570116460323333740e-01
1.833246797323226929e-01 -2.763143740594387054e-02 4.394950866699218750e-01 -6.848618388175964355e-01
-2.308162748813629150e-01 -5.264838337898254395e-01 1.368512809276580811e-01 -6.326434612274169922e-01
4.379734396934509277e-01 6.135276556015014648e-01 5.388987064361572266e-01 1.798096895217895508e-01
3.938383758068084717e-01 1.329621076583862305e-01 -9.882017970085144043e-01 9.976625442504882812e-01
-6.470363140106201172e-01 -2.492783218622207642e-01 -3.897674977779388428e-01 -2.633879184722900391e-01
-5.109678953886032104e-02 4.081968963146209717e-01 6.649849414825439453e-01 -5.745280534029006958e-02
-3.036707043647766113e-01 6.371749937534332275e-02 9.931630641222000122e-02 4.318384230136871338e-01
-2.967012524604797363e-01 -1.641501486301422119e-02 5.694028735160827637e-01 4.194579124450683594e-01
-4.866833090782165527e-01 -5.192929506301879883e-01 -1.430653482675552368e-01 1.310468018054962158e-01
-8.799248933792114258e-01 6.172163486480712891e-01 9.980687499046325684e-01 -5.944645404815673828e-01
4.667609930038452148e-01 -4.068304300308227539e-01 9.486008882522583008e-01 -1.757611185312271118e-01
7.195045948028564453e-01 -3.227929398417472839e-02 -2.386795431375503540e-01 2.582901716232299805e-02
-1.716043055057525635e-01 4.050501883029937744e-01 1.585286110639572144e-01 5.556585788726806641e-01
1.492822766304016113e-01 7.981966733932495117e-01 8.375014662742614746e-01 5.381038188934326172e-01
-3.269036710262298584e-01 -2.202903330326080322e-01 -2.067459002137184143e-02 6.417927742004394531e-01
-7.921768426895141602e-01 2.395285964012145996e-01 4.713149964809417725e-01 -2.951336652040481567e-02
-4.093038141727447510e-01 7.997077703475952148e-02 -1.083106175065040588e-01 -4.140219986438751221e-01
-5.390850305557250977e-01 -7.553716655820608139e-03 4.106975197792053223e-01 3.388607203960418701e-01
-6.233524084091186523e-01 7.699186354875564575e-02 -2.186260223388671875e-01 -2.453392604365944862e-03
-9.986147284507751465e-01 -1.466199308633804321e-01 -6.457163095474243164e-01 2.209417289122939110e-03
-6.559887528419494629e-01 -1.127702146768569946e-01 4.866201803088188171e-02 2.019755989313125610e-01
-1.358342766761779785e-01 -1.776804924011230469e-01 -5.623663663864135742e-01 1.514148116111755371e-01
3.459011912345886230e-01 5.314799491316080093e-03 -1.426327079534530640e-01 -2.708714008331298828e-01
-6.443424224853515625e-01 3.011985719203948975e-01 5.699622631072998047e-02 5.029191970825195312e-01
