0.000378
0.000407
0.001624
0.010873
0.008915
0.000197
0.001322
0.000420
0.009704
0.000627
0.000253
0.000403
0.004399
0.000365
0.011626
0.000866
0.000608
0.001550
0.000508
0.000557
0.002851
0.000346
0.000728
0.002452
0.001310
0.006227
0.002228
0.000331
0.000551
0.001423
0.001204
0.012699
0.002236
0.001029
0.001103
0.002105
0.000407
0.000305
0.000765
0.002426
0.000488
0.000960
0.000255
0.000502
0.000204
0.000345
0.003015
0.003604
0.000469
0.000605
0.001533
0.000734
0.000791
0.000339
0.001637
0.007388
0.000766
0.013764
0.002407
0.004344
0.000463
0.001661
0.000916
0.000676
0.001835
0.004039
0.000528
0.000531
0.000535
0.000592
0.001076
0.000449
0.001096
0.000258
0.000670
0.000488
0.000470
0.000713
0.002608
0.002144
0.000561
0.024632
0.000607
0.002229
0.000823
0.000666
0.003210
0.001773
0.007694
0.000781
0.001324
0.000296
0.001699
0.002409
0.001070
0.001658
0.000370
0.001833
0.000704
0.000577
0.000951
0.000728
0.004686
0.008256
0.000405
0.027342
0.000851
0.001457
0.000367
0.000524
0.000434
0.000440
0.015792
0.000561
0.000427
0.001182
0.005948
0.000421
0.000529
0.000355
0.001011
0.007163
0.001534
0.001108
0.000330
0.000887
0.000604
0.001031
0.000329
0.000306
0.002914
0.001185
0.000509
0.002821
0.000604
0.002868
0.001472
0.000774
0.003280
0.002200
0.009075
0.005569
0.001053
0.000236
0.001081
0.006655
0.000281
0.000671
0.000451
0.000374
0.000370
0.000896
0.000817
0.006367
0.000817
0.000313
0.004885
0.000243
0.008530
0.000421
0.001004
0.000888
0.000565
0.000161
0.000301
0.000528
0.000546
0.002397
0.000537
0.000815
0.000378
0.000395
0.000177
0.000643
0.005298
0.006407
0.001945
0.000288
0.000256
0.000538
0.001726
0.000554
0.000879
0.000785
0.000682
0.000209
0.000221
0.000418
0.000608
0.001039
0.000670
0.000576
0.000927
0.001871
0.004376
0.000613
0.016227
0.000580
0.000422
0.009293
0.000741
0.000763
0.000937
0.000244
0.000524
0.000595
0.000491
0.002187
0.000633
0.001465
0.000591
0.000274
0.028096
0.000539
0.000304
0.003824
0.009030
0.000693
0.003221
0.007771
0.007790
0.002393
0.003795
0.011986
0.005807
0.004868
0.000590
0.000205
0.000468
0.000380
0.000417
0.000773
0.000275
0.019598
0.000882
0.000661
0.000779
0.000437
0.002071
0.031037
0.005283
0.001169
0.000139
0.005726
0.000231
0.000775
0.002218
0.001025
0.001966
0.000888
0.000997
0.000942
0.000348
0.000726
0.000299
0.000499
0.000626
0.000594
0.003018
0.005040
0.000280
0.000495
0.001629
0.006816
0.000259
0.000341
0.000591
0.000631
0.001487
0.000526
0.000306
0.002985
0.019411
0.000347
0.000631
0.007182
0.001593
0.000353
0.000833
0.000449
0.000262
0.000343
0.000383
0.002198
0.003747
0.001773
0.000425
0.001896
0.010747
0.000516
0.000753
0.000076
0.001438
0.006216
0.000308
0.002244
0.002976
0.000475
0.000373
0.007128
0.018488
0.000482
0.000550
0.000597
0.006518
0.006674
0.000415
0.000429
0.000301
0.000282
0.002635
0.000846
0.001738
