4.424388706684112549e-01 9.969812631607055664e-01 9.626097679138183594e-01 -4.872846007347106934e-01 -8.352875709533691406e-01 -2.299858033657073975e-01
2.749877870082855225e-01 9.631544351577758789e-01 2.307354807853698730e-01 8.133986592292785645e-01 9.428259730339050293e-02 -6.457906961441040039e-01
1.211578473448753357e-01 7.466119527816772461e-01 -3.402141630649566650e-01 2.433304190635681152e-01 5.689761042594909668e-01 -3.191467523574829102e-01
-9.976562857627868652e-01 -9.925702810287475586e-01 -2.701852917671203613e-01 9.561418890953063965e-01 1.072268411517143250e-01 -2.890227735042572021e-01
5.434254407882690430e-01 3.399955630302429199e-01 1.726675629615783691e-01 -2.135735005140304565e-01 7.119030952453613281e-01 -2.621107101440429688e-01
-1.200324073433876038e-01 1.451209783554077148e-01 4.565908312797546387e-01 -9.444830566644668579e-02 5.282518267631530762e-01 -6.607732772827148438e-01
4.372123181819915771e-01 9.390697479248046875e-01 -3.463835716247558594e-01 -3.427175581455230713e-01 2.878754734992980957e-01 -2.581472098827362061e-01
-3.441841900348663330e-01 1.523664919659495354e-03 2.251063138246536255e-01 -2.991433441638946533e-01 8.027651906013488770e-01 -8.574131727218627930e-01
1.927394419908523560e-01 3.444915413856506348e-01 -3.503086268901824951e-01 5.518335849046707153e-02 2.516011297702789307e-01 1.180606335401535034e-01
6.381927728652954102e-01 3.703904747962951660e-01 -2.431639879941940308e-01 -2.755550146102905273e-01 -3.110178001224994659e-02 4.277238547801971436e-01
-2.793169319629669189e-01 -1.775920391082763672e-04 6.545337438583374023e-01 -6.863663196563720703e-01 3.383046686649322510e-01 7.146354019641876221e-02
-9.385568499565124512e-01 5.303252935409545898e-01 3.946740031242370605e-01 3.956482708454132080e-01 8.290171623229980469e-01 -9.480131864547729492e-01
-5.895680785179138184e-01 3.664310276508331299e-02 -9.601113796234130859e-01 -5.053050518035888672e-01 1.026288568973541260e-01 -9.899963140487670898e-01
-5.430791378021240234e-01 -6.269499063491821289e-01 -2.238858491182327271e-01 -5.268467664718627930e-01 5.448276996612548828e-01 -4.876701235771179199e-01
6.600182503461837769e-02 1.104221418499946594e-01 -2.567824125289916992e-01 2.271489053964614868e-01 -1.534743010997772217e-01 -3.618153929710388184e-01
-6.164053678512573242e-01 9.563365578651428223e-01 -1.294542998075485229e-01 -5.873874425888061523e-01 -2.233669310808181763e-01 4.673034250736236572e-01
4.313097000122070312e-01 2.503087222576141357e-01 -4.287739098072052002e-02 -1.746713519096374512e-01 1.104472056031227112e-01 -2.414893917739391327e-02
2.559630870819091797e-01 -2.241967767477035522e-01 -5.979164838790893555e-01 3.234548866748809814e-02 -2.227054536342620850e-01 -5.873494148254394531e-01
1.307886540889739990e-01 -3.238989412784576416e-01 -1.756797879934310913e-01 2.095819413661956787e-01 -2.648957073688507080e-02 -4.994238018989562988e-01
1.169506236910820007e-01 1.565084755420684814e-01 -8.202986419200897217e-02 -4.084453582763671875e-01 -1.617108434438705444e-01 -1.724834889173507690e-01
-7.730464935302734375e-01 2.412795424461364746e-01 -6.780567169189453125e-01 9.909036755561828613e-01 6.396690607070922852e-01 -7.050443887710571289e-01
-9.560196995735168457e-01 9.990380406379699707e-01 -5.561468601226806641e-01 8.209787607192993164e-01 -3.215346038341522217e-01 -9.755234122276306152e-01
-6.841199994087219238e-01 2.910184860229492188e-01 -9.558839350938796997e-02 -3.590413331985473633e-01 1.015443280339241028e-01 -3.906687200069427490e-01
6.151481866836547852e-01 7.880215048789978027e-01 -1.483493447303771973e-01 3.661101758480072021e-01 -5.836482644081115723e-01 -6.335085630416870117e-01
2.830597460269927979e-01 1.783921420574188232e-01 -5.339524745941162109e-01 1.520232670009136200e-02 8.665893971920013428e-02 -1.717807650566101074e-01
-1.394720375537872314e-01 -8.140796422958374023e-01 -8.229424804449081421e-02 9.936804324388504028e-02 1.040114313364028931e-01 3.141890466213226318e-01
2.188148647546768188e-01 1.530821472406387329e-01 1.339793801307678223e-01 -6.281134486198425293e-01 5.351723432540893555e-01 -3.113943636417388916e-01
-9.551384449005126953e-01 -9.769046306610107422e-01 -8.693126440048217773e-01 -1.872730553150177002e-01 -9.872387647628784180e-01 9.429734945297241211e-01
-4.787259399890899658e-01 -5.714524984359741211e-01 -8.790175430476665497e-03 4.069568514823913574e-01 -4.091061055660247803e-01 5.970159769058227539e-01
2.411227822303771973e-01 1.998574733734130859e-01 1.512736231088638306e-01 8.856732249259948730e-01 -3.364658355712890625e-01 -7.343078851699829102e-01
-7.502815723419189453e-01 8.971111178398132324e-01 2.902279496192932129e-01 8.181730508804321289e-01 9.133358597755432129e-01 9.823096990585327148e-01
2.439169958233833313e-02 -4.669969081878662109e-01 -1.307653486728668213e-01 -2.081624418497085571e-01 -4.448474347591400146e-01 -1.857488788664340973e-02
-9.337390065193176270e-01 -7.661628127098083496e-01 2.943418920040130615e-01 -8.132355809211730957e-01 -2.499031275510787964e-01 -9.982056021690368652e-01
3.424319326877593994e-01 1.371627151966094971e-01 -4.273543655872344971e-01 -6.041582822799682617e-01 1.078797057271003723e-01 -5.086672306060791016e-01
3.016989827156066895e-01 -4.052661657333374023e-01 2.549243569374084473e-01 -1.798305362462997437e-01 5.278788805007934570e-01 -5.947397947311401367e-01
2.689171433448791504e-01 -1.526772528886795044e-01 -3.030653670430183411e-02 4.681100845336914062e-01 4.192019999027252197e-02 -1.500574797391891479e-01
4.059154689311981201e-01 -8.380349874496459961e-01 4.681389033794403076e-01 9.932883381843566895e-01 -9.344702363014221191e-01 -2.932933568954467773e-01
-3.235518634319305420e-01 -9.792529940605163574e-01 5.773504972457885742e-01 -9.133118987083435059e-01 8.243561387062072754e-01 2.350697517395019531e-01
-6.778328418731689453e-01 8.392021059989929199e-01 1.135592311620712280e-01 -4.432165622711181641e-01 5.505377054214477539e-01 6.510537862777709961e-01
