-1.967538595199584961e-01 6.143624782562255859e-01 -8.674595355987548828e-01
2.043626606464385986e-01 -8.465600758790969849e-02 -5.467253923416137695e-01
1.493085920810699463e-01 -9.466129541397094727e-02 3.168401867151260376e-02
9.984582066535949707e-01 -4.608889296650886536e-02 3.029407933354377747e-02
8.034393936395645142e-02 1.386513262987136841e-01 -1.103600189089775085e-01
2.807081043720245361e-01 -8.391129970550537109e-02 -2.097220160067081451e-02
6.896355152130126953e-01 -9.609934091567993164e-01 -4.127147793769836426e-01
4.389287233352661133e-01 -4.961813390254974365e-01 1.879987269639968872e-01
3.177827894687652588e-01 1.297976169735193253e-02 4.637568444013595581e-02
6.139289140701293945e-01 -1.200660467147827148e-01 -1.546383053064346313e-01
2.728552222251892090e-01 4.155146777629852295e-01 -2.616130113601684570e-01
3.431813418865203857e-01 -3.342963159084320068e-01 2.264827489852905273e-01
8.142163753509521484e-01 -9.365109205245971680e-01 5.942079424858093262e-01
2.829660177230834961e-01 -3.015334904193878174e-01 7.801600545644760132e-02
2.716916985809803009e-02 -2.255820930004119873e-01 2.787675894796848297e-02
6.921614408493041992e-01 -4.492901563644409180e-01 -6.384651660919189453e-01
5.421939119696617126e-02 2.184730917215347290e-01 -6.253643333911895752e-02
-3.001907169818878174e-01 -1.212239451706409454e-02 1.666650921106338501e-01
-4.362752661108970642e-02 -3.748283982276916504e-01 2.288616150617599487e-01
-2.602111175656318665e-02 -4.633854031562805176e-01 -1.619704812765121460e-01
9.829179048538208008e-01 8.893015235662460327e-02 8.230180144309997559e-01
-6.203206777572631836e-01 -4.417048394680023193e-02 -5.747643709182739258e-01
-2.014038152992725372e-03 -8.724234253168106079e-02 -1.526353955268859863e-01
-3.156771063804626465e-01 -4.188608229160308838e-01 -7.925947904586791992e-01
7.843761146068572998e-02 -2.594487369060516357e-01 5.790049955248832703e-02
-1.079407557845115662e-01 6.570852994918823242e-01 1.039874479174613953e-01
9.149383008480072021e-02 -4.225223883986473083e-02 -2.044414170086383820e-03
-4.775901511311531067e-02 -2.414678186178207397e-01 9.985629916191101074e-01
2.978269383311271667e-02 4.021795690059661865e-01 5.328124761581420898e-01
-1.276030540466308594e-01 7.731287926435470581e-02 -1.285199522972106934e-01
9.993171095848083496e-01 -1.403787918388843536e-02 -6.988391280174255371e-01
-3.248153328895568848e-01 -5.400650501251220703e-01 -1.698291599750518799e-01
-3.905962109565734863e-01 -9.989027380943298340e-01 2.872640788555145264e-01
3.231301307678222656e-01 -5.996967554092407227e-01 -8.863358199596405029e-02
1.705374121665954590e-01 -1.686368510127067566e-02 -7.480209320783615112e-02
2.149236761033535004e-02 2.366239279508590698e-01 1.460110992193222046e-01
-9.927251338958740234e-01 5.330680608749389648e-01 4.411988854408264160e-01
4.611586332321166992e-01 9.934615492820739746e-01 3.038462698459625244e-01
7.845501899719238281e-01 -2.965080142021179199e-01 -4.570395946502685547e-01
1.287200301885604858e-01 -7.093729972839355469e-01 1.069503799080848694e-01
-3.792683482170104980e-01 -9.760559201240539551e-01 -6.444220244884490967e-02
2.485341578722000122e-01 -1.035641878843307495e-01 1.807179450988769531e-01
-4.153539240360260010e-02 -9.810466766357421875e-01 5.102074742317199707e-01
-7.308901101350784302e-02 4.257273972034454346e-01 -3.670902252197265625e-01
6.870949268341064453e-02 -3.263265192508697510e-01 -1.591122895479202271e-01
-6.714056432247161865e-02 -3.972721099853515625e-01 -2.210553437471389771e-01
-2.421053946018218994e-01 1.225443705916404724e-01 6.915698051452636719e-01
3.160117939114570618e-02 -2.742160558700561523e-01 -4.537904858589172363e-01
-4.178367555141448975e-02 -2.353401631116867065e-01 1.597363203763961792e-01
4.690205454826354980e-01 -1.400861740112304688e-01 -3.277678787708282471e-01
3.174106478691101074e-01 -8.447208404541015625e-01 -1.357002407312393188e-01
